total_usage,low_pred
25,5.916666666666666
5.5,5.938690248955462
22,9.350469395462229
2,5.938690248955462
14,9.350469395462229
5,9.350469395462229
18,5.663099747474748
6.5,5.663099747474748
2,9.548095238095238
3,4.217207792207793
3,9.50839826839827
5,8.057596603879212
13,9.50839826839827
2,8.057596603879212
12,8.057596603879212
2,8.057596603879212
11,11.540511204481792
2,7.090303047188579
3,9.338374819624821
1.5,7.090303047188579
4,8.797668246296434
4,7.090303047188579
1,7.090303047188579
3,7.090303047188579
1,7.090303047188579
5,8.797668246296434
4,7.090303047188579
3,8.797668246296434
4,7.090303047188579
8,8.797668246296434
6,8.797668246296434
4,7.090303047188579
2,7.090303047188579
11,12.197239307857156
1,8.057596603879212
6,8.057596603879212
10,8.057596603879212
4.5,7.090303047188579
21,12.197239307857156
8.5,7.090303047188579
11,12.197239307857156
8,12.197239307857156
7,12.197239307857156
3,7.090303047188579
2,11.885001257772156
3,11.885001257772156
4.5,7.090303047188579
3,11.885001257772156
1,11.885001257772156
0,11.885001257772156
5,4.108373015873017
2,4.108373015873017
4,8.890833333333333
2,4.108373015873017
4,8.890833333333333
25,13.318751553633325
10.5,9.963780942364656
9.5,9.963780942364656
19,13.318751553633325
11.5,9.963780942364656
3,9.963780942364656
17,13.318751553633325
13,13.318751553633325
11.5,9.963780942364656
9,13.318751553633325
18,13.318751553633325
10,9.963780942364656
9,9.963780942364656
15,13.318751553633325
21.5,9.963780942364656
3,9.963780942364656
13,13.318751553633325
14.5,9.963780942364656
18.5,9.963780942364656
1,13.318751553633325
0.5,9.963780942364656
0,0.5111904761904762
0,-3.552713678800501e-16
0,-3.552713678800501e-16
0,0.5111904761904762
0,-3.552713678800501e-16
21,13.597555359761525
8,13.597555359761525
9,18.010043758339645
20,18.010043758339645
22,18.010043758339645
5,18.010043758339645
9,18.010043758339645
5,18.010043758339645
20,18.010043758339645
29,18.010043758339645
16.5,13.597555359761525
21,18.010043758339645
9,15.49777783014915
21.5,15.49777783014915
10,18.010043758339645
25,15.49777783014915
15,18.010043758339645
20,18.010043758339645
21,18.010043758339645
22.5,15.49777783014915
4.5,11.9875
12,12.575
11,18.77411976911977
7,18.77411976911977
13,9.329614662298486
15.5,9.329614662298486
8,12.879916413088164
3.5,9.329614662298486
6.5,9.329614662298486
6.5,11.036066262169204
13,11.755195063227422
4.5,11.036066262169204
7,11.755195063227422
3.5,11.036066262169204
5,11.755195063227422
3,2.7125
7,6.746406926406927
6,6.746406926406927
8,5.837657306902303
1.5,5.837657306902303
12,6.746406926406927
1,6.746406926406927
0,5.837657306902303
9,9.763968253968255
6.5,5.837657306902303
6,9.763968253968255
17,10.753333333333334
28,5.837657306902303
11,10.753333333333334
13,5.837657306902303
17,14.545528915528916
7,14.545528915528916
2,14.545528915528916
14,14.545528915528916
7.5,8.820668027187553
5.5,8.820668027187553
5,8.820668027187553
7,14.545528915528916
21,9.703396202923733
17,8.820668027187553
8.5,8.820668027187553
7.5,8.820668027187553
24,9.703396202923733
10.5,8.820668027187553
5,9.703396202923733
5,8.820668027187553
2,8.820668027187553
3.5,8.820668027187553
3,8.820668027187553
13,9.703396202923733
8,8.820668027187553
6,8.820668027187553
2,9.703396202923733
16,6.935606060606062
8,9.703396202923733
5.5,8.820668027187553
15,9.703396202923733
3,8.820668027187553
7.5,10.880134514583021
19,11.755195063227422
9,11.755195063227422
3,11.755195063227422
15,11.755195063227422
9,11.755195063227422
6,11.755195063227422
21,11.171868874933647
10,12.003221609191426
26,12.003221609191426
4,11.171868874933647
15,11.171868874933647
11,12.003221609191426
12,11.171868874933647
0,11.171868874933647
0,12.003221609191426
21,12.003221609191426
3,12.003221609191426
22,11.171868874933647
21.5,12.003221609191426
7,12.003221609191426
7,11.171868874933647
5,11.171868874933647
18,11.171868874933647
14.5,12.003221609191426
2,8.31732052442761
1.5,4.1713990065206685
4,8.31732052442761
2.5,4.1713990065206685
4,8.31732052442761
1.5,4.1713990065206685
3.5,6.2111909014618
5.5,6.2111909014618
3.5,6.2111909014618
7.5,6.2111909014618
21,6.2111909014618
5,6.2111909014618
1,9.745912698412699
1,5.57547619047619
1,3.0492063492063495
1,4.738639693639694
1,4.738639693639694
1,4.031515151515152
0,2.938124396135267
21,4.928571428571429
0,4.738639693639694
3,4.738639693639694
0,1.8164682539682542
14,0.8603685102021028
0,1.8164682539682542
3,1.1147393016311322
4,1.1147393016311322
1,1.1147393016311322
1,0.9255584540186874
2,15.35625502374863
2.5,15.35625502374863
20,8.284985195360196
29,8.284985195360196
11,15.13
2.5,8.284985195360196
6,10.41641392920805
2,8.284985195360196
8,10.41641392920805
19,10.41641392920805
19.5,8.284985195360196
6,9.905280695611578
21,12.6620652958153
15.5,9.905280695611578
10,9.905280695611578
7.5,9.905280695611578
8,12.6620652958153
8,12.6620652958153
7,12.6620652958153
6.5,9.905280695611578
12,12.6620652958153
11.5,20.866666666666667
5,15.48333333333333
17,15.48333333333333
5,15.48333333333333
16,4.029941647597255
9,5.3252595637059
3,5.3252595637059
3,5.3252595637059
2.5,4.029941647597255
1.5,4.029941647597255
1,5.3252595637059
3,5.3252595637059
25,5.3252595637059
5.5,4.673274797098328
2,5.3252595637059
1,4.673274797098328
2,5.3252595637059
6,5.3252595637059
15,7.44959595959596
2,4.673274797098328
4,8.723571428571427
3,8.723571428571427
1.5,2.9633333333333334
10,8.723571428571427
1,5.188571428571429
11,2.8782899943194065
6,9.19692805383023
5,8.862221119238361
13,9.19692805383023
1.5,8.862221119238361
5,9.19692805383023
1.5,8.862221119238361
23.5,8.862221119238361
14.5,8.862221119238361
6,9.19692805383023
7,9.19692805383023
8,8.862221119238361
10,9.19692805383023
5,8.862221119238361
15,8.862221119238361
28,11.42708493765399
4,5.401706349206348
4,11.42708493765399
6.5,7.1471840659340655
1.5,7.1471840659340655
11,7.1471840659340655
7,10.241072538572539
1.5,7.1471840659340655
3,6.066658341658341
2,2.8154982517482523
9,6.066658341658341
0,6.066658341658341
3,6.066658341658341
2.5,2.8154982517482523
4,10.548484848484849
0,1.7402243589743596
3,1.7402243589743596
0,0.6288492063492069
1,1.7402243589743596
3,1.7402243589743596
0,0.6288492063492069
0,1.7402243589743596
0,0.6288492063492069
5,1.7402243589743596
2,2.515017462514602
2,2.515017462514602
3,10.771868131868134
0,1.0707553413893791
0.5,0.9255584540186874
1.5,0.9255584540186874
17,2.515017462514602
14,2.515017462514602
3.5,0.9255584540186874
1,0.9255584540186874
2,2.515017462514602
4.5,3.445684523809524
3,5.788080808080808
10,5.788080808080808
7,5.788080808080808
2,3.445684523809524
5,2.688866888880983
1,2.688866888880983
4,2.688866888880983
6,8.173943381180223
22,8.173943381180223
3,3.4083333333333337
1,2.8782899943194065
1,3.4083333333333337
2,3.4083333333333337
6,9.293333333333333
2,2.8782899943194065
0,2.8782899943194065
1,1.9983333333333335
2,1.9983333333333335
1.5,1.4244897131853673
9,4.111192279942281
0,1.4244897131853673
8,1.6994047619047623
2.5,1.4244897131853673
1,1.4244897131853673
0,1.6994047619047623
0,1.4244897131853673
3,1.6994047619047623
7,1.6994047619047623
0,1.4244897131853673
0,0.252207792207794
0,0.252207792207794
0,0.252207792207794
1,0.252207792207794
0,0.252207792207794
1,0.8512121212121219
0,0.8512121212121219
0,0.8512121212121219
1,0.8512121212121219
0,0.8512121212121219
1,0.2726329226329237
0,0.2726329226329237
1,0.8723015873015875
0,0.1612587412587418
0,0.1612587412587418
1,0.45403846153846195
0,1.5420238095238097
0,1.5420238095238097
0,4.694930364968532
0,4.694930364968532
3,8.035363708755016
7,4.694930364968532
3,4.694930364968532
10,8.035363708755016
28,8.035363708755016
8,7.6491599244695205
18,4.1713990065206685
17,7.6491599244695205
2,7.6491599244695205
4,4.694930364968532
7,8.035363708755016
3,4.694930364968532
1,4.694930364968532
5,8.035363708755016
9,8.035363708755016
1,4.694930364968532
8,7.6491599244695205
0.5,4.694930364968532
0.5,4.694930364968532
11,7.6491599244695205
0.5,5.604784798534798
3,7.6491599244695205
3,7.6491599244695205
7,6.1061194736860305
3.5,2.8313029254839623
2.5,2.8313029254839623
3,6.1061194736860305
0,6.1061194736860305
1,6.1061194736860305
1,2.8313029254839623
18,6.1061194736860305
11,6.1061194736860305
5,6.1061194736860305
3,2.8313029254839623
4,2.8313029254839623
13.5,2.8313029254839623
0.5,2.8313029254839623
6,6.1061194736860305
1,1.7349999999999999
0,1.7349999999999999
0,2.8313029254839623
0,2.8313029254839623
10,6.1061194736860305
2,6.1061194736860305
3,6.1061194736860305
1.5,3.6627023577012268
6,6.1061194736860305
5,3.6627023577012268
3,6.1061194736860305
6,6.1061194736860305
4.5,3.6627023577012268
3,8.191064523711583
1.5,3.6627023577012268
2,8.191064523711583
4,8.191064523711583
10,8.191064523711583
6,3.6627023577012268
5,8.191064523711583
2,3.6627023577012268
12,3.6627023577012268
12,8.191064523711583
14,7.012738095238094
11.5,10.061015479618423
2.5,10.061015479618423
7,7.012738095238094
3,7.012738095238094
0,5.062323232323232
1.5,1.3391792929292934
1,1.19
0.5,1.3391792929292934
2.5,10.114900691280265
16.5,10.114900691280265
13,11.539656675450155
13,11.539656675450155
6.5,10.114900691280265
8.5,10.114900691280265
4,11.539656675450155
2,10.114900691280265
15,4.1416666666666675
0,0.26821067821067973
0,0.26821067821067973
0,0.26821067821067973
1,4.12254662004662
0,3.552713678800501e-16
0,0.5021578455943798
0,0.30116352425073095
2,3.3833333333333337
3,3.3833333333333337
1,2.453327277670717
3,2.453327277670717
0,0.12083333333333339
0,0.12083333333333339
0,0.6660794938552238
0,0.6660794938552238
2,0.6660794938552238
0,0.6660794938552238
0,0.6660794938552238
2,0.6660794938552238
0,0.6660794938552238
2,0.6660794938552238
0,0.6660794938552238
2,8.15
4,8.15
3.5,2.779633838383839
4,7.80785064983848
3.5,2.779633838383839
10,7.80785064983848
8.5,2.779633838383839
2,7.80785064983848
2.5,5.705289995898993
2,7.80785064983848
1.5,5.705289995898993
15,15.567759740259742
20.5,9.411512544538443
16,15.567759740259742
5,9.411512544538443
15,15.567759740259742
9,15.567759740259742
0,15.567759740259742
1,9.411512544538443
2.5,9.411512544538443
3,1.147946065017678
0,1.147946065017678
1,1.147946065017678
3,2.9166570649852397
0,0.08833333333333346
1,1.7149206349206352
0.5,1.4798611111111115
0,1.4798611111111115
1,0.14347985347985553
0.5,0.3916666666666665
0,0.5861111111111117
0,7.993605777301127e-16
3,1.138131313131314
0,0.14347985347985553
0,0.22380952380952418
0,1.367361111111111
16,0.3916666666666665
0,0.39027777777777806
0.5,0.39027777777777806
0,0.22380952380952418
0.5,0.1346230158730159
0,0.22380952380952418
2,0.4516666666666668
