stop_id,stop_name,day,total_usage,num_routes,earliest,latest,num_arrivals,arrival_diff,stop_type
4819,12500 Block SE River Rd,0,3.0,1,360,1140,14,55.714285714285715,Bus Station
4892,SE River Rd & Wren,0,0.0,1,360,1140,14,55.714285714285715,Bus Station
3672,SE Main & Scott,0,0.0,1,360,1140,14,55.714285714285715,Bus Station
12462,10200 Block SE Main,0,0.0,1,360,1140,14,55.714285714285715,Bus Station
3657,SE Main & Milport,0,0.0,1,360,1140,14,55.714285714285715,Bus Station
3658,SE Main & Mailwell,0,1.0,1,360,1140,14,55.714285714285715,Bus Station
3652,SE Main & Beta,0,0.0,1,360,1140,14,55.714285714285715,Bus Station
3797,SE Ochoco & McLoughlin,0,1.0,1,360,1140,14,55.714285714285715,Bus Station
13771,SE Tacoma Park & Ride,0,8.0,2,0,1140,16,71.25,Bus Station
13771,SE Tacoma Park & Ride,1,0.0,1,0,0,2,0.0,Bus Station
13807,SE Johnson Creek & 32nd,0,2.0,1,360,1140,14,55.714285714285715,Bus Station
3083,SE Johnson Creek & 36th,0,2.0,3,0,1380,84,16.428571428571427,Bus Station
3083,SE Johnson Creek & 36th,1,1.5,2,0,1380,62,22.258064516129032,Bus Station
3086,SE Johnson Creek & 42nd,0,11.0,3,0,1380,84,16.428571428571427,Bus Station
3086,SE Johnson Creek & 42nd,1,6.0,2,0,1380,62,22.258064516129032,Bus Station
3077,SE Johnson Creek & Brookside,0,12.0,3,0,1380,84,16.428571428571427,Bus Station
3077,SE Johnson Creek & Brookside,1,8.5,2,0,1380,62,22.258064516129032,Bus Station
3079,SE Johnson Creek & Springwater Corridor Trail,0,14.0,3,0,1380,84,16.428571428571427,Bus Station
3079,SE Johnson Creek & Springwater Corridor Trail,1,3.0,2,0,1380,62,22.258064516129032,Bus Station
13806,4900 Block SE Johnson Creek,0,0.0,1,360,1140,14,55.714285714285715,Bus Station
13790,SE Johnson Creek & Stanley,0,1.0,1,360,1140,14,55.714285714285715,Bus Station
13788,SE Johnson Creek & Wichita,0,1.0,1,360,1140,14,55.714285714285715,Bus Station
14567,SE Linwood & Needham St,0,0.0,1,360,1140,14,55.714285714285715,Bus Station
13784,SE Linwood & King,0,4.0,1,360,1140,14,55.714285714285715,Bus Station
3435,SE Linwood & Monroe,0,1.0,1,360,1140,14,55.714285714285715,Bus Station
3424,SE Linwood & Montgomery,0,0.0,1,360,1140,14,55.714285714285715,Bus Station
3431,SE Linwood & Furnberg St,0,2.0,1,360,1140,14,55.714285714285715,Bus Station
14182,SE Linwood & Aspen,0,7.0,1,360,1140,14,55.714285714285715,Bus Station
1934,SE Fuller & Sunnyside Dr,0,2.0,1,360,1140,14,55.714285714285715,Bus Station
1939,SE Fuller & Southgate,0,2.0,1,360,1140,14,55.714285714285715,Bus Station
1935,11900 Block SE Fuller (La Salle),0,2.0,1,360,1140,14,55.714285714285715,Bus Station
13871,SE Monterey & Fuller,0,2.0,1,360,1140,14,55.714285714285715,Bus Station
13872,8000 Block SE Monterey,0,0.0,1,360,1140,14,55.714285714285715,Bus Station
9635,N Portsmouth & Willamette,0,65.0,1,240,1380,39,29.23076923076923,Bus Station
9635,N Portsmouth & Willamette,1,62.0,1,240,1380,39,29.23076923076923,Bus Station
4502,N Portsmouth & Yale,0,9.0,1,240,1380,39,29.23076923076923,Bus Station
4502,N Portsmouth & Yale,1,5.5,1,240,1380,39,29.23076923076923,Bus Station
4497,N Portsmouth & Princeton,0,5.0,1,240,1380,39,29.23076923076923,Bus Station
4497,N Portsmouth & Princeton,1,5.0,1,240,1380,39,29.23076923076923,Bus Station
4492,N Portsmouth & Depauw,0,5.0,1,0,1380,39,35.38461538461539,Bus Station
4492,N Portsmouth & Depauw,1,2.5,1,0,1380,39,35.38461538461539,Bus Station
4495,N Portsmouth & Lombard St,0,35.0,1,0,1380,39,35.38461538461539,Bus Station
4495,N Portsmouth & Lombard St,1,21.5,1,0,1380,39,35.38461538461539,Bus Station
4501,N Portsmouth & Willis,0,16.0,1,0,1380,39,35.38461538461539,Bus Station
4501,N Portsmouth & Willis,1,9.5,1,0,1380,39,35.38461538461539,Bus Station
6380,N Willis & Hodge,0,5.0,1,0,1380,39,35.38461538461539,Bus Station
6380,N Willis & Hodge,1,4.5,1,0,1380,39,35.38461538461539,Bus Station
6376,N Willis & Druid,0,15.0,1,0,1380,39,35.38461538461539,Bus Station
6376,N Willis & Druid,1,9.0,1,0,1380,39,35.38461538461539,Bus Station
6381,N Willis & Newman,0,17.0,1,0,1380,39,35.38461538461539,Bus Station
6381,N Willis & Newman,1,10.0,1,0,1380,39,35.38461538461539,Bus Station
6392,N Willis & Woolsey,0,10.0,1,0,1380,39,35.38461538461539,Bus Station
6392,N Willis & Woolsey,1,8.0,1,0,1380,39,35.38461538461539,Bus Station
6390,N Willis & Wayland,0,7.0,1,0,1380,39,35.38461538461539,Bus Station
6390,N Willis & Wayland,1,3.0,1,0,1380,39,35.38461538461539,Bus Station
6374,N Willis & Chautauqua,0,9.0,1,0,1380,39,35.38461538461539,Bus Station
6374,N Willis & Chautauqua,1,4.0,1,0,1380,39,35.38461538461539,Bus Station
4439,N Peninsular & Watts,0,8.0,1,0,1380,39,35.38461538461539,Bus Station
4439,N Peninsular & Watts,1,5.0,1,0,1380,39,35.38461538461539,Bus Station
4433,N Peninsular & Farragut,0,9.0,1,0,1380,39,35.38461538461539,Bus Station
4433,N Peninsular & Farragut,1,4.5,1,0,1380,39,35.38461538461539,Bus Station
4437,N Peninsular & Russet,0,13.0,1,0,1380,39,35.38461538461539,Bus Station
4437,N Peninsular & Russet,1,5.0,1,0,1380,39,35.38461538461539,Bus Station
14212,N Lombard & Greeley,0,118.0,3,0,1380,111,12.432432432432432,Bus Station
14212,N Lombard & Greeley,1,98.0,3,0,1380,103,13.398058252427184,Bus Station
2186,N Greeley & Bryant,0,19.0,1,0,1380,39,35.38461538461539,Bus Station
2186,N Greeley & Bryant,1,9.0,1,0,1380,39,35.38461538461539,Bus Station
2222,N Greeley & Rosa Parks Way,0,22.0,1,0,1380,39,35.38461538461539,Bus Station
2222,N Greeley & Rosa Parks Way,1,14.0,1,0,1380,39,35.38461538461539,Bus Station
2183,N Greeley & Ainsworth,0,22.0,1,0,1380,39,35.38461538461539,Bus Station
2183,N Greeley & Ainsworth,1,13.0,1,0,1380,39,35.38461538461539,Bus Station
2209,N Greeley & Killingsworth,0,21.0,1,0,1380,39,35.38461538461539,Bus Station
2209,N Greeley & Killingsworth,1,17.0,1,0,1380,39,35.38461538461539,Bus Station
2227,N Greeley & Sumner,0,25.0,3,0,1380,134,10.298507462686567,Bus Station
2227,N Greeley & Sumner,1,11.5,3,0,1380,109,12.660550458715596,Bus Station
2196,N Greeley & Going,0,5.0,1,0,1380,39,35.38461538461539,Bus Station
2196,N Greeley & Going,1,3.5,1,0,1380,39,35.38461538461539,Bus Station
2964,N Interstate & Graham,0,2.0,3,0,1380,75,18.4,Bus Station
2964,N Interstate & Graham,1,0.5,3,0,1380,70,19.714285714285715,Bus Station
2945,N Interstate & Albina,0,15.0,4,0,1380,76,18.157894736842106,Bus Station
2945,N Interstate & Albina,1,7.0,4,0,1380,71,19.43661971830986,Bus Station
11844,N Interstate & Tillamook,0,2.0,3,0,1380,75,18.4,Bus Station
11844,N Interstate & Tillamook,1,1.5,3,0,1380,70,19.714285714285715,Bus Station
11845,N Interstate & Larrabee,0,2.0,1,0,1380,39,35.38461538461539,Bus Station
11845,N Interstate & Larrabee,1,2.0,1,0,1380,39,35.38461538461539,Bus Station
11813,N Interstate & Multnomah (Rose Quarter),0,33.0,2,0,1380,40,34.5,Bus Station
11813,N Interstate & Multnomah (Rose Quarter),1,24.0,2,0,1380,40,34.5,Bus Station
7586,SW 5th & Alder,0,299.0,4,0,1380,160,8.625,Bus Station
7586,SW 5th & Alder,1,224.5,4,0,1380,160,8.625,Bus Station
7614,SW 5th & Main,0,226.0,4,0,1380,160,8.625,Bus Station
7614,SW 5th & Main,1,144.0,4,0,1380,160,8.625,Bus Station
13167,SW 5th & Clay,0,192.0,4,0,1380,160,8.625,Bus Station
13167,SW 5th & Clay,1,102.5,4,0,1380,160,8.625,Bus Station
2580,SW Harrison & 4th,0,177.0,3,0,1380,137,10.072992700729927,Bus Station
2580,SW Harrison & 4th,1,97.5,3,0,1380,137,10.072992700729927,Bus Station
2566,200 Block SW Harrison,0,125.0,3,0,1380,137,10.072992700729927,Bus Station
2566,200 Block SW Harrison,1,72.5,3,0,1380,137,10.072992700729927,Bus Station
13180,S River Pkwy & River Dr,0,17.0,2,0,1380,69,20.0,Bus Station
13180,S River Pkwy & River Dr,1,8.5,2,0,1380,69,20.0,Bus Station
13601,S Moody & Meade South,0,61.0,4,0,1380,183,7.540983606557377,Bus Station
13601,S Moody & Meade South,1,33.0,4,0,1380,157,8.789808917197453,Bus Station
12760,S Moody & Gibbs,0,71.0,3,0,1380,133,10.37593984962406,Bus Station
12760,S Moody & Gibbs,1,9.5,3,0,1380,113,12.212389380530974,Bus Station
12880,S Moody & Gaines,0,13.0,3,0,1380,133,10.37593984962406,Bus Station
12880,S Moody & Gaines,1,8.0,3,0,1380,113,12.212389380530974,Bus Station
13183,S Moody & Thomas,0,8.0,2,0,1380,69,20.0,Bus Station
13183,S Moody & Thomas,1,4.5,2,0,1380,69,20.0,Bus Station
3612,S Macadam & Hamilton Ct,0,6.0,2,0,1380,69,20.0,Bus Station
3612,S Macadam & Hamilton Ct,1,2.5,2,0,1380,69,20.0,Bus Station
3615,S Macadam & Julia,0,6.0,2,0,1380,69,20.0,Bus Station
3615,S Macadam & Julia,1,3.5,2,0,1380,69,20.0,Bus Station
3604,S Macadam & Boundary,0,10.0,2,0,1380,69,20.0,Bus Station
3604,S Macadam & Boundary,1,6.5,2,0,1380,69,20.0,Bus Station
3624,S Macadam & Pendleton,0,6.0,2,0,1380,69,20.0,Bus Station
3624,S Macadam & Pendleton,1,4.0,2,0,1380,69,20.0,Bus Station
3614,S Macadam & Nebraska,0,4.0,2,0,1380,69,20.0,Bus Station
3614,S Macadam & Nebraska,1,3.5,2,0,1380,69,20.0,Bus Station
3620,S Macadam & Nevada,0,18.0,2,0,1380,69,20.0,Bus Station
3620,S Macadam & Nevada,1,12.0,2,0,1380,69,20.0,Bus Station
5704,S Taylors Ferry & Riverview,0,0.0,1,300,1380,19,56.8421052631579,Bus Station
5704,S Taylors Ferry & Riverview,1,0.0,1,300,1380,19,56.8421052631579,Bus Station
5705,S Taylors Ferry & Riverview Abbey,0,0.0,1,300,1380,19,56.8421052631579,Bus Station
5705,S Taylors Ferry & Riverview Abbey,1,0.0,1,300,1380,19,56.8421052631579,Bus Station
5718,SW Taylors Ferry & 2nd,0,0.0,1,300,1380,19,56.8421052631579,Bus Station
5718,SW Taylors Ferry & 2nd,1,0.0,1,300,1380,19,56.8421052631579,Bus Station
5807,SW Terwilliger & Taylors Ferry,0,7.0,2,300,1380,26,41.53846153846154,Bus Station
5807,SW Terwilliger & Taylors Ferry,1,6.5,1,300,1380,19,56.8421052631579,Bus Station
5799,SW Terwilliger & Lobelia,0,0.0,3,300,1380,31,34.83870967741935,Bus Station
5799,SW Terwilliger & Lobelia,1,0.0,1,300,1380,19,56.8421052631579,Bus Station
5802,SW Terwilliger & Primrose,0,1.0,3,300,1380,31,34.83870967741935,Bus Station
5802,SW Terwilliger & Primrose,1,1.0,1,300,1380,19,56.8421052631579,Bus Station
5780,SW Terwilliger & Alice,0,0.0,3,300,1380,31,34.83870967741935,Bus Station
5780,SW Terwilliger & Alice,1,0.0,1,300,1380,19,56.8421052631579,Bus Station
5794,9800 Block SW Terwilliger,0,0.0,3,300,1380,31,34.83870967741935,Bus Station
5794,9800 Block SW Terwilliger,1,0.0,1,300,1380,19,56.8421052631579,Bus Station
12729,SW Terwilliger & L&C Law School,0,4.0,1,300,1380,19,56.8421052631579,Bus Station
12729,SW Terwilliger & L&C Law School,1,5.0,1,300,1380,19,56.8421052631579,Bus Station
14398,S Terwilliger & Tryon Creek State Park Entrance,0,1.0,1,300,1380,19,56.8421052631579,Bus Station
14398,S Terwilliger & Tryon Creek State Park Entrance,1,0.0,1,300,1380,19,56.8421052631579,Bus Station
14479,S Terwilliger & Iron Mountain Trailhead,0,0.0,1,300,1380,19,56.8421052631579,Bus Station
14479,S Terwilliger & Iron Mountain Trailhead,1,0.0,1,300,1380,19,56.8421052631579,Bus Station
13816,S Macadam & Sellwood Bridge,0,1.0,1,300,1200,30,30.0,Bus Station
13816,S Macadam & Sellwood Bridge,1,1.0,1,300,1140,30,28.0,Bus Station
4905,S Riverside & Radcliffe,0,0.0,1,0,1380,20,69.0,Bus Station
4905,S Riverside & Radcliffe,1,1.0,1,0,1380,20,69.0,Bus Station
4906,S Riverside & Riverdale,0,0.0,1,0,1380,20,69.0,Bus Station
4906,S Riverside & Riverdale,1,0.0,1,0,1380,20,69.0,Bus Station
4909,S Riverside & Riverwood,0,0.0,1,0,1380,20,69.0,Bus Station
4909,S Riverside & Riverwood,1,0.0,1,0,1380,20,69.0,Bus Station
4902,S Riverside & Palatine Hill,0,0.0,1,0,1380,20,69.0,Bus Station
4902,S Riverside & Palatine Hill,1,0.0,1,0,1380,20,69.0,Bus Station
4900,S Riverside & Military,0,0.0,1,0,1380,20,69.0,Bus Station
4900,S Riverside & Military,1,0.0,1,0,1380,20,69.0,Bus Station
4898,S Riverside & Breyman,0,0.0,1,0,1380,20,69.0,Bus Station
4898,S Riverside & Breyman,1,0.0,1,0,1380,20,69.0,Bus Station
4899,SW Riverside & Midvale,0,0.0,1,0,1380,20,69.0,Bus Station
4899,SW Riverside & Midvale,1,0.0,1,0,1380,20,69.0,Bus Station
4894,SW Riverside & Briarwood,0,0.0,1,0,1380,20,69.0,Bus Station
4894,SW Riverside & Briarwood,1,0.0,1,0,1380,20,69.0,Bus Station
5507,N State & D Ave,0,0.0,1,0,1380,39,35.38461538461539,Bus Station
5507,N State & D Ave,1,0.0,1,0,1380,39,35.38461538461539,Bus Station
5506,N State & B Ave,0,0.0,1,0,1380,39,35.38461538461539,Bus Station
5506,N State & B Ave,1,0.0,1,0,1380,39,35.38461538461539,Bus Station
147,B Ave & Second St,0,5.0,3,0,1380,78,17.692307692307693,Bus Station
147,B Ave & Second St,1,1.5,2,0,1380,78,17.692307692307693,Bus Station
8208,Lake Oswego Transit Center,0,48.0,3,0,1380,57,24.210526315789473,Bus Station
8208,Lake Oswego Transit Center,1,20.5,1,0,1380,39,35.38461538461539,Bus Station
3,A Ave & Second St,0,16.0,4,0,1380,90,15.333333333333334,Bus Station
3,A Ave & Second St,1,12.5,2,0,1380,78,17.692307692307693,Bus Station
5510,N State & Foothills,0,5.0,2,0,1380,51,27.058823529411764,Bus Station
5510,N State & Foothills,1,2.5,1,0,1380,39,35.38461538461539,Bus Station
5513,N State & North Shore Rd,0,5.0,2,0,1380,51,27.058823529411764,Bus Station
5513,N State & North Shore Rd,1,3.0,1,0,1380,39,35.38461538461539,Bus Station
5511,S State & Middlecrest,0,4.0,2,0,1380,51,27.058823529411764,Bus Station
5511,S State & Middlecrest,1,2.5,1,0,1380,39,35.38461538461539,Bus Station
6328,Pacific Hwy & Burnham,0,1.0,1,0,1380,39,35.38461538461539,Bus Station
6328,Pacific Hwy & Burnham,1,0.5,1,0,1380,39,35.38461538461539,Bus Station
6311,Pacific Hwy (Hwy 43) & Cherry Ln,0,0.0,1,0,1380,39,35.38461538461539,Bus Station
6311,Pacific Hwy (Hwy 43) & Cherry Ln,1,0.0,1,0,1380,39,35.38461538461539,Bus Station
6318,Pacific Hwy & Glenmorrie,0,0.0,1,0,1380,39,35.38461538461539,Bus Station
6318,Pacific Hwy & Glenmorrie,1,0.0,1,0,1380,39,35.38461538461539,Bus Station
6336,Pacific Hwy & Brookhurst Dr,0,5.0,1,0,1380,39,35.38461538461539,Bus Station
6336,Pacific Hwy & Brookhurst Dr,1,2.5,1,0,1380,39,35.38461538461539,Bus Station
6338,Pacific Hwy & Marylbrook Dr,0,8.0,1,0,1380,39,35.38461538461539,Bus Station
6338,Pacific Hwy & Marylbrook Dr,1,5.5,1,0,1380,39,35.38461538461539,Bus Station
6302,Willamette Dr & Arbor,0,7.0,1,0,1380,39,35.38461538461539,Bus Station
6302,Willamette Dr & Arbor,1,4.5,1,0,1380,39,35.38461538461539,Bus Station
6347,Willamette Dr & Shady Hollow,0,1.0,1,0,1380,39,35.38461538461539,Bus Station
6347,Willamette Dr & Shady Hollow,1,2.0,1,0,1380,39,35.38461538461539,Bus Station
6337,Willamette Dr & Marylhurst Dr,0,1.0,1,0,1380,39,35.38461538461539,Bus Station
6337,Willamette Dr & Marylhurst Dr,1,1.0,1,0,1380,39,35.38461538461539,Bus Station
6350,Willamette Dr & Walling Circle,0,1.0,1,0,1380,39,35.38461538461539,Bus Station
6350,Willamette Dr & Walling Circle,1,1.0,1,0,1380,39,35.38461538461539,Bus Station
6319,Willamette Dr & Hidden Springs,0,11.0,1,0,1380,39,35.38461538461539,Bus Station
6319,Willamette Dr & Hidden Springs,1,8.0,1,0,1380,39,35.38461538461539,Bus Station
6300,Willamette Dr & Mapleton Dr,0,3.0,1,0,1380,39,35.38461538461539,Bus Station
6300,Willamette Dr & Mapleton Dr,1,3.0,1,0,1380,39,35.38461538461539,Bus Station
6333,Willamette Dr & Linnwood,0,1.0,1,0,1380,39,35.38461538461539,Bus Station
6333,Willamette Dr & Linnwood,1,1.0,1,0,1380,39,35.38461538461539,Bus Station
6326,Willamette Dr & Jolie Pointe,0,1.0,1,0,1380,39,35.38461538461539,Bus Station
6326,Willamette Dr & Jolie Pointe,1,1.0,1,0,1380,39,35.38461538461539,Bus Station
6345,Willamette Dr & Pimlico,0,1.0,1,0,1380,39,35.38461538461539,Bus Station
6345,Willamette Dr & Pimlico,1,0.5,1,0,1380,39,35.38461538461539,Bus Station
6324,Willamette Dr & Hughes Dr,0,1.0,1,0,1380,39,35.38461538461539,Bus Station
6324,Willamette Dr & Hughes Dr,1,0.5,1,0,1380,39,35.38461538461539,Bus Station
6304,Willamette Dr & Barlow,0,1.0,1,0,1380,39,35.38461538461539,Bus Station
6304,Willamette Dr & Barlow,1,0.5,1,0,1380,39,35.38461538461539,Bus Station
6314,Willamette Dr & West A,0,1.0,1,0,1380,39,35.38461538461539,Bus Station
6314,Willamette Dr & West A,1,1.0,1,0,1380,39,35.38461538461539,Bus Station
6322,Willamette Dr & Holmes St,0,0.0,1,0,1380,39,35.38461538461539,Bus Station
6322,Willamette Dr & Holmes St,1,0.5,1,0,1380,39,35.38461538461539,Bus Station
6352,Willamette Dr & Webb St,0,1.0,1,0,1380,39,35.38461538461539,Bus Station
6352,Willamette Dr & Webb St,1,0.0,1,0,1380,39,35.38461538461539,Bus Station
6339,Willamette Dr & McKillican,0,3.0,1,0,1380,39,35.38461538461539,Bus Station
6339,Willamette Dr & McKillican,1,1.5,1,0,1380,39,35.38461538461539,Bus Station
6348,Willamette Dr & Holly (near gas stn),0,0.0,1,0,1380,39,35.38461538461539,Bus Station
6348,Willamette Dr & Holly (near gas stn),1,0.0,1,0,1380,39,35.38461538461539,Bus Station
8762,Oregon City Transit Center,0,155.0,2,240,1380,39,29.23076923076923,Bus Station
8762,Oregon City Transit Center,1,113.5,2,240,1380,40,28.5,Bus Station
6320,Willamette Dr & Holly,0,4.0,2,240,1380,39,29.23076923076923,Bus Station
6320,Willamette Dr & Holly,1,2.5,1,240,1380,39,29.23076923076923,Bus Station
6306,Willamette Dr & Burns,0,11.0,2,240,1380,39,29.23076923076923,Bus Station
6306,Willamette Dr & Burns,1,9.0,1,240,1380,39,29.23076923076923,Bus Station
13603,Willamette Dr & Webb St,0,0.0,2,240,1380,39,29.23076923076923,Bus Station
13603,Willamette Dr & Webb St,1,0.0,1,240,1380,39,29.23076923076923,Bus Station
6321,Willamette Dr & Holmes St,0,4.0,2,240,1380,39,29.23076923076923,Bus Station
6321,Willamette Dr & Holmes St,1,2.0,1,240,1380,39,29.23076923076923,Bus Station
6312,Willamette Dr & Elliott,0,5.0,2,240,1380,39,29.23076923076923,Bus Station
6312,Willamette Dr & Elliott,1,2.5,1,240,1380,39,29.23076923076923,Bus Station
6303,Willamette Dr & Barlow,0,1.0,2,240,1380,39,29.23076923076923,Bus Station
6303,Willamette Dr & Barlow,1,0.5,1,240,1380,39,29.23076923076923,Bus Station
6323,Willamette Dr & Hughes Dr,0,2.0,2,240,1380,39,29.23076923076923,Bus Station
6323,Willamette Dr & Hughes Dr,1,1.5,1,240,1380,39,29.23076923076923,Bus Station
6344,Willamette Dr & Pimlico,0,3.0,2,240,1380,39,29.23076923076923,Bus Station
6344,Willamette Dr & Pimlico,1,1.0,1,240,1380,39,29.23076923076923,Bus Station
6325,Willamette Dr & Jolie Pointe,0,1.0,2,240,1380,39,29.23076923076923,Bus Station
6325,Willamette Dr & Jolie Pointe,1,1.0,1,240,1380,39,29.23076923076923,Bus Station
6332,Willamette Dr & Mark Ln,0,3.0,2,240,1380,39,29.23076923076923,Bus Station
6332,Willamette Dr & Mark Ln,1,2.0,1,240,1380,39,29.23076923076923,Bus Station
6331,Willamette Dr & Mapleton,0,4.0,2,240,1380,39,29.23076923076923,Bus Station
6331,Willamette Dr & Mapleton,1,2.0,1,240,1380,39,29.23076923076923,Bus Station
6309,Willamette Dr & Cedar Oak,0,29.0,2,240,1380,39,29.23076923076923,Bus Station
6309,Willamette Dr & Cedar Oak,1,12.0,1,240,1380,39,29.23076923076923,Bus Station
6349,Willamette Dr & Walling Way,0,3.0,2,240,1380,39,29.23076923076923,Bus Station
6349,Willamette Dr & Walling Way,1,1.0,1,240,1380,39,29.23076923076923,Bus Station
9216,Willamette Dr & Lazy River Dr,0,2.0,2,240,1380,39,29.23076923076923,Bus Station
9216,Willamette Dr & Lazy River Dr,1,1.0,1,240,1380,39,29.23076923076923,Bus Station
6346,Willamette Dr & Shady Hollow,0,3.0,2,240,1380,39,29.23076923076923,Bus Station
6346,Willamette Dr & Shady Hollow,1,1.5,1,240,1380,39,29.23076923076923,Bus Station
6301,Willamette Dr & Arbor Dr,0,2.0,2,240,1380,39,29.23076923076923,Bus Station
6301,Willamette Dr & Arbor Dr,1,2.0,1,240,1380,39,29.23076923076923,Bus Station
6334,Pacific Hwy & Furman,0,10.0,2,240,1380,39,29.23076923076923,Bus Station
6334,Pacific Hwy & Furman,1,5.5,1,240,1380,39,29.23076923076923,Bus Station
6335,Pacific Hwy & Holy Names Drive,0,8.0,2,240,1380,39,29.23076923076923,Bus Station
6335,Pacific Hwy & Holy Names Drive,1,7.0,1,240,1380,39,29.23076923076923,Bus Station
6317,Pacific Hwy & Glenmorrie,0,0.0,2,240,1380,39,29.23076923076923,Bus Station
6317,Pacific Hwy & Glenmorrie,1,0.0,1,240,1380,39,29.23076923076923,Bus Station
6310,Pacific Hwy & Cherry Ln,0,3.0,2,240,1380,39,29.23076923076923,Bus Station
6310,Pacific Hwy & Cherry Ln,1,1.0,1,240,1380,39,29.23076923076923,Bus Station
6327,Pacific Hwy & Laurel,0,4.0,2,240,1380,39,29.23076923076923,Bus Station
6327,Pacific Hwy & Laurel,1,2.5,1,240,1380,39,29.23076923076923,Bus Station
5514,S State & Wilbur,0,16.0,3,240,1380,51,22.352941176470587,Bus Station
5514,S State & Wilbur,1,8.5,1,240,1380,39,29.23076923076923,Bus Station
5512,S State & North Shore Rd,0,9.0,3,240,1380,51,22.352941176470587,Bus Station
5512,S State & North Shore Rd,1,6.5,1,240,1380,39,29.23076923076923,Bus Station
5509,N State & Foothills Rd,0,11.0,3,240,1380,51,22.352941176470587,Bus Station
5509,N State & Foothills Rd,1,4.5,1,240,1380,39,29.23076923076923,Bus Station
8207,Lake Oswego Transit Center,0,62.0,2,0,1380,39,35.38461538461539,Bus Station
8207,Lake Oswego Transit Center,1,38.5,1,0,1380,39,35.38461538461539,Bus Station
5505,N State & B Ave,0,8.0,2,0,1380,39,35.38461538461539,Bus Station
5505,N State & B Ave,1,7.0,1,0,1380,39,35.38461538461539,Bus Station
14480,S Terwilliger & Iron Mountain,0,1.0,1,300,1380,19,56.8421052631579,Bus Station
14480,S Terwilliger & Iron Mountain,1,0.5,1,300,1380,19,56.8421052631579,Bus Station
14399,S Terwilliger & Northgate Ave,0,1.0,1,300,1380,19,56.8421052631579,Bus Station
14399,S Terwilliger & Northgate Ave,1,1.5,1,300,1380,19,56.8421052631579,Bus Station
5797,SW Terwilliger & L&C Law School,0,28.0,1,300,1380,19,56.8421052631579,Bus Station
5797,SW Terwilliger & L&C Law School,1,26.0,1,300,1380,19,56.8421052631579,Bus Station
5813,SW Terwilliger & 2nd,0,8.0,3,300,1380,30,36.0,Bus Station
5813,SW Terwilliger & 2nd,1,3.0,1,300,1380,19,56.8421052631579,Bus Station
5814,SW Terwilliger & 6th,0,0.0,3,300,1380,30,36.0,Bus Station
5814,SW Terwilliger & 6th,1,0.0,1,300,1380,19,56.8421052631579,Bus Station
5781,SW Terwilliger & Alice,0,2.0,3,300,1380,30,36.0,Bus Station
5781,SW Terwilliger & Alice,1,0.5,1,300,1380,19,56.8421052631579,Bus Station
5801,SW Terwilliger & Primrose,0,5.0,3,300,1380,30,36.0,Bus Station
5801,SW Terwilliger & Primrose,1,2.5,1,300,1380,19,56.8421052631579,Bus Station
5798,SW Terwilliger & Lobelia,0,2.0,3,300,1380,30,36.0,Bus Station
5798,SW Terwilliger & Lobelia,1,0.0,1,300,1380,19,56.8421052631579,Bus Station
5806,SW Terwilliger & Taylors Ferry,0,11.0,2,300,1380,26,41.53846153846154,Bus Station
5806,SW Terwilliger & Taylors Ferry,1,6.0,1,300,1380,19,56.8421052631579,Bus Station
5717,SW Taylors Ferry & 2nd,0,1.0,1,300,1380,19,56.8421052631579,Bus Station
5717,SW Taylors Ferry & 2nd,1,0.0,1,300,1380,19,56.8421052631579,Bus Station
5703,S Taylors Ferry & River view Cemetery,0,0.0,1,300,1380,19,56.8421052631579,Bus Station
5703,S Taylors Ferry & River view Cemetery,1,0.0,1,300,1380,19,56.8421052631579,Bus Station
4895,SW Riverside & Briarwood,0,0.0,2,0,1380,20,69.0,Bus Station
4895,SW Riverside & Briarwood,1,0.0,1,0,1380,20,69.0,Bus Station
4896,SW Riverside & Elk Rock,0,0.0,2,0,1380,20,69.0,Bus Station
4896,SW Riverside & Elk Rock,1,0.0,1,0,1380,20,69.0,Bus Station
4897,S Riverside & Greenwood,0,1.0,2,0,1380,20,69.0,Bus Station
4897,S Riverside & Greenwood,1,0.0,1,0,1380,20,69.0,Bus Station
4901,S Riverside & Military,0,1.0,2,0,1380,20,69.0,Bus Station
4901,S Riverside & Military,1,0.0,1,0,1380,20,69.0,Bus Station
4904,S Riverside & Palatine Hill,0,1.0,2,0,1380,20,69.0,Bus Station
4904,S Riverside & Palatine Hill,1,0.5,1,0,1380,20,69.0,Bus Station
4910,S Riverside & Riverwood,0,1.0,2,0,1380,20,69.0,Bus Station
4910,S Riverside & Riverwood,1,0.0,1,0,1380,20,69.0,Bus Station
4908,S Riverside & Riverdale,0,2.0,2,0,1380,20,69.0,Bus Station
4908,S Riverside & Riverdale,1,1.5,1,0,1380,20,69.0,Bus Station
13817,S Macadam & Sellwood Bridge,0,1.0,1,300,1140,30,28.0,Bus Station
13817,S Macadam & Sellwood Bridge,1,1.5,1,300,1140,30,28.0,Bus Station
3622,S Macadam & Nevada,0,37.0,2,0,1380,69,20.0,Bus Station
3622,S Macadam & Nevada,1,23.5,2,0,1380,69,20.0,Bus Station
3619,S Macadam & Nebraska,0,36.0,2,0,1380,69,20.0,Bus Station
3619,S Macadam & Nebraska,1,21.0,2,0,1380,69,20.0,Bus Station
3623,S Macadam & Pendleton,0,36.0,2,0,1380,69,20.0,Bus Station
